Dataset,method,Experiment,Accuracy
16_rice,6_dynamic + datawig,4,0.7339 ± 0.1809
16_rice,6_dynamic + datawig,5,0.7348 ± 0.1798
16_rice,6_dynamic + datawig,6,0.7352 ± 0.1803
16_rice,6_dynamic + datawig,7,0.7351 ± 0.1808
16_rice,6_dynamic + datawig,8,0.7364 ± 0.1792
16_rice,6_dynamic + datawig,9,0.7387 ± 0.1794
16_rice,6_dynamic + datawig,10,0.7394 ± 0.1794
16_rice,6_dynamic + datawig,11,0.7395 ± 0.1796
16_rice,6_dynamic + datawig,12,0.7378 ± 0.1817
16_rice,6_dynamic + datawig,13,0.7365 ± 0.1828
16_rice,6_dynamic + datawig,14,0.7367 ± 0.1817
16_rice,6_dynamic + datawig,15,0.7372 ± 0.1821
16_rice,6_dynamic + datawig,16,0.7372 ± 0.1823
16_rice,6_dynamic + datawig,17,0.7375 ± 0.1824
16_rice,6_dynamic + datawig,18,0.7366 ± 0.1834
16_rice,6_dynamic + datawig,19,0.7377 ± 0.1830
16_rice,6_dynamic + datawig,20,0.7381 ± 0.1827
16_rice,6_dynamic + datawig,21,0.7375 ± 0.1830
16_rice,6_dynamic + datawig,22,0.7378 ± 0.1831
16_rice,6_dynamic + datawig,23,0.7378 ± 0.1826
16_rice,6_dynamic + datawig,24,0.7377 ± 0.1827
16_rice,6_dynamic + datawig,25,0.7374 ± 0.1829
16_rice,6_dynamic + datawig,26,0.7377 ± 0.1829
16_rice,6_dynamic + datawig,27,0.7381 ± 0.1825
16_rice,6_dynamic + datawig,28,0.7382 ± 0.1824
16_rice,6_dynamic + datawig,29,0.7374 ± 0.1829
16_rice,6_dynamic + datawig,30,0.7376 ± 0.1828
16_rice,7_dynamic + datawig + zero,1,0.7966 ± 0.1698
16_rice,7_dynamic + datawig + zero,2,0.7959 ± 0.1653
16_rice,7_dynamic + datawig + zero,3,0.7960 ± 0.1692
16_rice,7_dynamic + datawig + zero,4,0.7942 ± 0.1711
16_rice,7_dynamic + datawig + zero,5,0.7944 ± 0.1697
16_rice,7_dynamic + datawig + zero,6,0.7955 ± 0.1703
16_rice,7_dynamic + datawig + zero,7,0.7956 ± 0.1708
16_rice,7_dynamic + datawig + zero,8,0.7962 ± 0.1691
16_rice,7_dynamic + datawig + zero,9,0.7980 ± 0.1688
16_rice,7_dynamic + datawig + zero,10,0.7990 ± 0.1691
16_rice,7_dynamic + datawig + zero,11,0.7993 ± 0.1693
16_rice,7_dynamic + datawig + zero,12,0.7983 ± 0.1715
16_rice,7_dynamic + datawig + zero,13,0.7973 ± 0.1724
16_rice,7_dynamic + datawig + zero,14,0.7972 ± 0.1713
16_rice,7_dynamic + datawig + zero,15,0.7978 ± 0.1716
16_rice,7_dynamic + datawig + zero,16,0.7974 ± 0.1715
16_rice,7_dynamic + datawig + zero,17,0.7975 ± 0.1714
16_rice,7_dynamic + datawig + zero,18,0.7969 ± 0.1724
16_rice,7_dynamic + datawig + zero,19,0.7977 ± 0.1719
16_rice,7_dynamic + datawig + zero,20,0.7979 ± 0.1716
16_rice,7_dynamic + datawig + zero,21,0.7974 ± 0.1718
16_rice,7_dynamic + datawig + zero,22,0.7975 ± 0.1717
16_rice,7_dynamic + datawig + zero,23,0.7973 ± 0.1713
16_rice,7_dynamic + datawig + zero,24,0.7972 ± 0.1714
16_rice,7_dynamic + datawig + zero,25,0.7968 ± 0.1715
16_rice,7_dynamic + datawig + zero,26,0.7971 ± 0.1715
16_rice,7_dynamic + datawig + zero,27,0.7974 ± 0.1711
16_rice,7_dynamic + datawig + zero,28,0.7975 ± 0.1711
16_rice,7_dynamic + datawig + zero,29,0.7969 ± 0.1715
16_rice,7_dynamic + datawig + zero,30,0.7971 ± 0.1714
16_rice,8_dynamic + datawig + knn,1,0.8010 ± 0.1729
16_rice,8_dynamic + datawig + knn,2,0.8003 ± 0.1689
16_rice,8_dynamic + datawig + knn,3,0.7992 ± 0.1718
16_rice,8_dynamic + datawig + knn,4,0.7982 ± 0.1742
16_rice,8_dynamic + datawig + knn,5,0.7980 ± 0.1725
16_rice,8_dynamic + datawig + knn,6,0.7984 ± 0.1728
16_rice,8_dynamic + datawig + knn,7,0.7980 ± 0.1730
16_rice,8_dynamic + datawig + knn,8,0.7983 ± 0.1710
16_rice,8_dynamic + datawig + knn,9,0.8001 ± 0.1706
16_rice,8_dynamic + datawig + knn,10,0.8011 ± 0.1709
16_rice,8_dynamic + datawig + knn,11,0.8014 ± 0.1712
16_rice,8_dynamic + datawig + knn,12,0.8009 ± 0.1736
16_rice,8_dynamic + datawig + knn,13,0.7999 ± 0.1745
16_rice,8_dynamic + datawig + knn,14,0.7996 ± 0.1732
16_rice,8_dynamic + datawig + knn,15,0.7998 ± 0.1733
16_rice,8_dynamic + datawig + knn,16,0.7990 ± 0.1729
16_rice,8_dynamic + datawig + knn,17,0.7990 ± 0.1729
16_rice,8_dynamic + datawig + knn,18,0.7984 ± 0.1739
16_rice,8_dynamic + datawig + knn,19,0.7993 ± 0.1734
16_rice,8_dynamic + datawig + knn,20,0.7996 ± 0.1732
16_rice,8_dynamic + datawig + knn,21,0.7991 ± 0.1733
16_rice,8_dynamic + datawig + knn,22,0.7993 ± 0.1733
16_rice,8_dynamic + datawig + knn,23,0.7992 ± 0.1729
16_rice,8_dynamic + datawig + knn,24,0.7989 ± 0.1729
16_rice,8_dynamic + datawig + knn,25,0.7986 ± 0.1730
16_rice,8_dynamic + datawig + knn,26,0.7988 ± 0.1730
16_rice,8_dynamic + datawig + knn,27,0.7991 ± 0.1726
16_rice,8_dynamic + datawig + knn,28,0.7992 ± 0.1726
16_rice,8_dynamic + datawig + knn,29,0.7985 ± 0.1730
16_rice,8_dynamic + datawig + knn,30,0.7987 ± 0.1728
16_rice,9_datawig+zero+knn.py,1,0.5612 ± 0.0041
16_rice,9_datawig+zero+knn.py,2,0.5593 ± 0.0037
16_rice,9_datawig+zero+knn.py,3,0.5433 ± 0.0440
16_rice,9_datawig+zero+knn.py,4,0.5546 ± 0.0428
16_rice,9_datawig+zero+knn.py,5,0.5594 ± 0.0395
16_rice,9_datawig+zero+knn.py,6,0.5626 ± 0.0368
16_rice,9_datawig+zero+knn.py,7,0.5646 ± 0.0344
16_rice,9_datawig+zero+knn.py,8,0.5623 ± 0.0327
16_rice,9_datawig+zero+knn.py,9,0.5625 ± 0.0309
16_rice,9_datawig+zero+knn.py,10,0.5603 ± 0.0300
16_rice,9_datawig+zero+knn.py,11,0.5597 ± 0.0287
16_rice,9_datawig+zero+knn.py,12,0.5629 ± 0.0295
16_rice,9_datawig+zero+knn.py,13,0.5651 ± 0.0294
16_rice,9_datawig+zero+knn.py,14,0.5638 ± 0.0287
16_rice,9_datawig+zero+knn.py,15,0.5628 ± 0.0280
16_rice,9_datawig+zero+knn.py,16,0.5630 ± 0.0271
16_rice,9_datawig+zero+knn.py,17,0.5627 ± 0.0264
16_rice,9_datawig+zero+knn.py,18,0.5645 ± 0.0267
16_rice,9_datawig+zero+knn.py,19,0.5639 ± 0.0261
16_rice,9_datawig+zero+knn.py,20,0.5629 ± 0.0262
16_rice,9_datawig+zero+knn.py,21,0.5628 ± 0.0256
16_rice,9_datawig+zero+knn.py,22,0.5631 ± 0.0251
16_rice,9_datawig+zero+knn.py,23,0.5614 ± 0.0297
16_rice,9_datawig+zero+knn.py,24,0.5617 ± 0.0291
16_rice,9_datawig+zero+knn.py,25,0.5617 ± 0.0285
16_rice,9_datawig+zero+knn.py,26,0.5622 ± 0.0281
16_rice,9_datawig+zero+knn.py,27,0.5614 ± 0.0279
16_rice,9_datawig+zero+knn.py,28,0.5613 ± 0.0274
16_rice,9_datawig+zero+knn.py,29,0.5617 ± 0.0270
16_rice,9_datawig+zero+knn.py,30,0.5613 ± 0.0266
