Dataset,method,Experiment,Accuracy
9_abalone,8_dynamic + datawig + knn,10,0.6862 ± 0.0152
9_abalone,8_dynamic + datawig + knn,11,0.6870 ± 0.0150
9_abalone,8_dynamic + datawig + knn,12,0.6859 ± 0.0149
9_abalone,8_dynamic + datawig + knn,13,0.6875 ± 0.0157
9_abalone,8_dynamic + datawig + knn,14,0.6880 ± 0.0156
9_abalone,8_dynamic + datawig + knn,15,0.6868 ± 0.0157
9_abalone,8_dynamic + datawig + knn,16,0.6867 ± 0.0154
9_abalone,8_dynamic + datawig + knn,17,0.6862 ± 0.0153
9_abalone,8_dynamic + datawig + knn,18,0.6857 ± 0.0154
9_abalone,8_dynamic + datawig + knn,19,0.6857 ± 0.0153
9_abalone,8_dynamic + datawig + knn,20,0.6856 ± 0.0150
9_abalone,8_dynamic + datawig + knn,21,0.6858 ± 0.0148
9_abalone,8_dynamic + datawig + knn,22,0.6847 ± 0.0155
9_abalone,8_dynamic + datawig + knn,23,0.6844 ± 0.0153
9_abalone,8_dynamic + datawig + knn,24,0.6838 ± 0.0152
9_abalone,8_dynamic + datawig + knn,25,0.6838 ± 0.0150
9_abalone,8_dynamic + datawig + knn,26,0.6835 ± 0.0149
9_abalone,8_dynamic + datawig + knn,27,0.6839 ± 0.0149
9_abalone,8_dynamic + datawig + knn,28,0.6846 ± 0.0150
9_abalone,8_dynamic + datawig + knn,29,0.6845 ± 0.0150
9_abalone,8_dynamic + datawig + knn,30,0.6843 ± 0.0148
9_abalone,9_datawig+zero+knn.py,1,0.2923 ± 0.0020
9_abalone,9_datawig+zero+knn.py,2,0.3062 ± 0.0141
9_abalone,9_datawig+zero+knn.py,3,0.3075 ± 0.0120
9_abalone,9_datawig+zero+knn.py,4,0.3096 ± 0.0116
9_abalone,9_datawig+zero+knn.py,5,0.3101 ± 0.0105
9_abalone,9_datawig+zero+knn.py,6,0.3157 ± 0.0161
9_abalone,9_datawig+zero+knn.py,7,0.3147 ± 0.0153
9_abalone,9_datawig+zero+knn.py,8,0.3155 ± 0.0145
9_abalone,9_datawig+zero+knn.py,9,0.3129 ± 0.0155
9_abalone,9_datawig+zero+knn.py,10,0.3132 ± 0.0150
9_abalone,9_datawig+zero+knn.py,11,0.3133 ± 0.0153
9_abalone,9_datawig+zero+knn.py,12,0.3136 ± 0.0147
9_abalone,9_datawig+zero+knn.py,13,0.3113 ± 0.0165
9_abalone,9_datawig+zero+knn.py,14,0.3102 ± 0.0164
9_abalone,9_datawig+zero+knn.py,15,0.3116 ± 0.0169
9_abalone,9_datawig+zero+knn.py,16,0.3113 ± 0.0164
9_abalone,9_datawig+zero+knn.py,17,0.3113 ± 0.0160
9_abalone,9_datawig+zero+knn.py,18,0.3110 ± 0.0156
9_abalone,9_datawig+zero+knn.py,19,0.3107 ± 0.0153
9_abalone,9_datawig+zero+knn.py,20,0.3099 ± 0.0153
9_abalone,9_datawig+zero+knn.py,21,0.3098 ± 0.0151
9_abalone,9_datawig+zero+knn.py,22,0.3104 ± 0.0150
9_abalone,9_datawig+zero+knn.py,23,0.3109 ± 0.0149
9_abalone,9_datawig+zero+knn.py,24,0.3116 ± 0.0151
9_abalone,9_datawig+zero+knn.py,25,0.3116 ± 0.0149
9_abalone,9_datawig+zero+knn.py,26,0.3117 ± 0.0148
9_abalone,9_datawig+zero+knn.py,27,0.3111 ± 0.0148
9_abalone,9_datawig+zero+knn.py,28,0.3104 ± 0.0151
9_abalone,9_datawig+zero+knn.py,29,0.3103 ± 0.0148
